,index,col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18
2289,20091019,20091019,-7730,5,-280,-3.5,63,1455,55,0,0,0,0,0,0,0,0,0,-1510,0
2290,20091016,20091016,-8010,5,-20,-0.25,71,409,0,0,0,0,0,0,0,0,0,0,-409,0
2291,20091015,20091015,8030,2,10,0.12,100,-66,66,0,0,0,0,0,0,0,0,0,0,0
2292,20091014,20091014,-8020,5,-140,-1.72,134,108,-108,0,0,0,0,0,0,0,0,0,0,0
2293,20091013,20091013,-8160,5,-110,-1.33,138,10,-10,0,0,0,0,0,0,0,0,0,0,0
2294,20091012,20091012,-8270,5,-100,-1.19,126,18,-18,0,0,0,0,0,0,0,0,0,0,0
2295,20091009,20091009,-8370,5,-110,-1.3,129,-122,122,0,0,0,0,0,0,0,0,0,0,0
2296,20091008,20091008,8480,2,200,2.42,153,230,13,0,0,0,0,0,0,0,0,0,0,-243
2297,20091007,20091007,-8280,5,-70,-0.84,123,1,-1,0,0,0,0,0,0,0,0,0,0,0
2298,20091006,20091006,8350,3,0,0.0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
2299,20091005,20091005,-8350,5,-140,-1.65,120,0,0,0,0,0,0,0,0,0,0,0,0,0
2300,20091001,20091001,8490,2,40,0.47,72,19,-19,0,0,0,0,0,0,0,0,0,0,0
2301,20090930,20090930,-8450,5,-260,-2.99,135,103,-103,0,0,0,0,0,0,0,0,0,0,0
2302,20090929,20090929,8710,2,260,3.08,187,499,1,0,0,0,0,0,0,0,0,0,-500,0
2303,20090928,20090928,-8450,5,-150,-1.74,82,-688,88,0,0,0,0,0,0,0,0,0,600,0
2304,20090925,20090925,8600,2,600,7.5,150,-427,27,0,0,0,0,0,0,0,0,0,400,0
2305,20090924,20090924,-8000,5,-760,-8.68,434,4259,-381,0,0,0,0,0,0,0,0,0,-3878,0
2306,20090923,20090923,-8760,5,-410,-4.47,286,-390,390,0,0,0,0,0,0,0,0,0,0,0
2307,20090922,20090922,-9170,5,-110,-1.19,238,379,-379,0,0,0,0,0,0,0,0,0,0,0
2308,20090921,20090921,9280,2,140,1.53,268,-202,202,0,0,0,0,0,0,0,0,0,0,0
2309,20090918,20090918,9140,2,120,1.33,355,195,-195,0,0,0,0,0,0,0,0,0,0,0
2310,20090917,20090917,9020,2,440,5.13,895,128,372,0,0,0,0,0,0,0,0,0,-500,0
2311,20090916,20090916,8580,2,620,7.79,1867,21748,0,0,0,0,0,0,0,0,0,0,-21748,0
2312,20090915,20090915,-7960,5,-510,-6.02,778,19138,0,0,0,0,0,0,0,0,0,0,-19381,243
2313,20090914,20090914,-8470,5,-430,-4.83,199,1831,0,0,0,0,0,0,0,0,0,0,-1831,0
2314,20090911,20090911,8900,2,880,10.97,1264,1310,0,0,0,0,0,0,0,0,0,0,-1210,-100
2315,20090910,20090910,-8020,5,-310,-3.72,1667,63406,0,0,0,0,0,0,0,0,0,0,-63406,0
2316,20090909,20090909,8330,1,1080,14.9,1345,787,0,0,0,0,0,0,0,0,0,0,-787,0
2317,20090908,20090908,-7250,5,-100,-1.36,185,-11526,0,0,0,0,0,0,0,0,0,0,11526,0
2318,20090907,20090907,7350,2,150,2.08,175,-1604,0,0,0,0,0,0,0,0,0,0,1604,0
2319,20090904,20090904,-7200,5,-90,-1.23,214,-10145,0,0,0,0,0,0,0,0,0,0,10145,0
2320,20090903,20090903,-7290,5,-20,-0.27,185,-7456,0,0,0,0,0,0,0,0,0,0,7456,0
2321,20090902,20090902,7310,2,310,4.43,574,-25688,0,0,0,0,0,0,0,0,0,0,25688,0
2322,20090901,20090901,7000,2,150,2.19,239,-20370,0,0,0,0,0,0,0,0,0,0,20370,0
2323,20090831,20090831,6850,2,210,3.16,79,-1082,0,0,0,0,0,0,0,0,0,0,1082,0
2324,20090828,20090828,6640,2,20,0.3,62,0,0,0,0,0,0,0,0,0,0,0,0,0
2325,20090827,20090827,-6620,5,-200,-2.93,71,0,0,0,0,0,0,0,0,0,0,0,0,0
2326,20090826,20090826,-6820,5,-40,-0.58,60,0,0,0,0,0,0,0,0,0,0,0,0,0
2327,20090825,20090825,-6860,5,-80,-1.15,64,0,0,0,0,0,0,0,0,0,0,0,0,0
2328,20090824,20090824,-6940,5,-10,-0.14,29,0,0,0,0,0,0,0,0,0,0,0,0,0
2329,20090821,20090821,6950,2,20,0.29,11,0,0,0,0,0,0,0,0,0,0,0,0,0
2330,20090820,20090820,6930,2,50,0.73,37,50,0,0,0,0,0,0,0,0,0,0,0,-50
2331,20090819,20090819,-6880,5,-90,-1.29,79,-5000,0,0,0,0,0,0,0,0,0,5000,0,0
2332,20090818,20090818,6970,2,20,0.29,31,0,0,0,0,0,0,0,0,0,0,0,0,0
2333,20090817,20090817,-6950,5,-230,-3.2,347,0,0,0,0,0,0,0,0,0,0,0,0,0
2334,20090814,20090814,7180,2,20,0.28,106,0,0,0,0,0,0,0,0,0,0,0,0,0
2335,20090813,20090813,7160,2,180,2.58,332,-2285,0,0,0,0,0,0,0,0,0,0,2185,100
2336,20090812,20090812,-6980,5,-100,-1.41,22,0,0,0,0,0,0,0,0,0,0,0,0,0
2337,20090811,20090811,7080,2,130,1.87,247,0,0,0,0,0,0,0,0,0,0,0,0,0
2338,20090810,20090810,6950,2,90,1.31,72,-1237,0,0,0,0,0,0,0,0,0,1237,0,0
2339,20090807,20090807,-6860,5,-60,-0.87,53,0,0,0,0,0,0,0,0,0,0,0,0,0
2340,20090806,20090806,6920,2,210,3.13,25,0,0,0,0,0,0,0,0,0,0,0,0,0
2341,20090805,20090805,-6710,5,-90,-1.32,144,10592,0,-10592,0,0,-10592,0,0,0,0,0,0,0
2342,20090804,20090804,-6800,5,-200,-2.86,114,0,0,0,0,0,0,0,0,0,0,0,0,0
2343,20090803,20090803,-7000,5,-200,-2.78,85,1531,0,-1531,0,0,0,0,0,0,-1531,0,0,0
2344,20090731,20090731,-7200,5,-20,-0.28,42,0,0,0,0,0,0,0,0,0,0,0,0,0
2345,20090730,20090730,7220,2,10,0.14,40,0,0,0,0,0,0,0,0,0,0,0,0,0
2346,20090729,20090729,7210,2,150,2.12,92,0,0,0,0,0,0,0,0,0,0,0,0,0
2347,20090728,20090728,-7060,5,-90,-1.26,59,0,0,0,0,0,0,0,0,0,0,0,0,0
2348,20090727,20090727,7150,2,50,0.7,104,0,0,0,0,0,0,0,0,0,0,0,0,0
2349,20090724,20090724,7100,2,180,2.6,67,0,0,0,0,0,0,0,0,0,0,0,0,0
2350,20090723,20090723,-6920,5,-80,-1.14,85,0,0,0,0,0,0,0,0,0,0,0,0,0
2351,20090722,20090722,7000,3,0,0.0,109,2017,0,-2017,0,0,-2017,0,0,0,0,0,0,0
2352,20090721,20090721,-7000,5,-150,-2.1,56,1036,0,-1036,0,0,0,0,0,0,-1036,0,0,0
2353,20090720,20090720,7150,2,60,0.85,82,0,0,0,0,0,0,0,0,0,0,0,0,0
2354,20090717,20090717,-7090,5,-110,-1.53,96,0,0,0,0,0,0,0,0,0,0,0,0,0
2355,20090716,20090716,-7200,5,-90,-1.23,65,0,0,0,0,0,0,0,0,0,0,0,0,0
2356,20090715,20090715,7290,2,90,1.25,113,0,0,0,0,0,0,0,0,0,0,0,0,0
2357,20090714,20090714,7200,2,50,0.7,168,0,0,0,0,0,0,0,0,0,0,0,0,0
2358,20090713,20090713,-7150,5,-140,-1.92,60,0,0,0,0,0,0,0,0,0,0,0,0,0
2359,20090710,20090710,-7290,5,-30,-0.41,168,116,-116,0,0,0,0,0,0,0,0,0,0,0
2360,20090709,20090709,7320,3,0,0.0,54,223,-223,0,0,0,0,0,0,0,0,0,0,0
2361,20090708,20090708,-7320,5,-10,-0.14,70,-238,238,0,0,0,0,0,0,0,0,0,0,0
2362,20090707,20090707,7330,2,20,0.27,79,51,-51,0,0,0,0,0,0,0,0,0,0,0
2363,20090706,20090706,-7310,5,-290,-3.82,174,50,-50,0,0,0,0,0,0,0,0,0,0,0
2364,20090703,20090703,7600,2,240,3.26,292,36,-36,0,0,0,0,0,0,0,0,0,0,0
2365,20090702,20090702,7360,2,410,5.9,295,-238,238,0,0,0,0,0,0,0,0,0,0,0
2366,20090701,20090701,6950,2,150,2.21,98,0,0,0,0,0,0,0,0,0,0,0,0,0
2367,20090630,20090630,6800,2,70,1.04,470,0,0,0,0,0,0,0,0,0,0,0,0,0
2368,20090629,20090629,6730,2,10,0.15,65,0,0,0,0,0,0,0,0,0,0,0,0,0
2369,20090626,20090626,6720,2,20,0.3,111,515,-515,0,0,0,0,0,0,0,0,0,0,0
2370,20090625,20090625,6700,2,60,0.9,79,21,-21,0,0,0,0,0,0,0,0,0,0,0
2371,20090624,20090624,-6640,5,-110,-1.63,102,-292,292,0,0,0,0,0,0,0,0,0,0,0
2372,20090623,20090623,-6750,5,-130,-1.89,150,-244,244,0,0,0,0,0,0,0,0,0,0,0
2373,20090622,20090622,-6880,5,-20,-0.29,115,277,-277,0,0,0,0,0,0,0,0,0,0,0
2374,20090619,20090619,6900,2,80,1.17,68,330,-330,0,0,0,0,0,0,0,0,0,0,0
2375,20090618,20090618,6820,2,70,1.04,69,-607,607,0,0,0,0,0,0,0,0,0,0,0
2376,20090617,20090617,-6750,5,-140,-2.03,197,0,0,0,0,0,0,0,0,0,0,0,0,0
2377,20090616,20090616,-6890,5,-200,-2.82,205,13675,-332,-13743,0,0,-13743,0,0,0,0,0,500,-100
2378,20090615,20090615,-7090,5,-30,-0.42,97,-7,7,0,0,0,0,0,0,0,0,0,0,0
2379,20090612,20090612,7120,2,120,1.71,176,-64,64,0,0,0,0,0,0,0,0,0,0,0
2380,20090611,20090611,7000,2,20,0.29,131,-261,261,0,0,0,0,0,0,0,0,0,0,0
2381,20090610,20090610,-6980,5,-10,-0.14,373,0,0,0,0,0,0,0,0,0,0,0,0,0
2382,20090609,20090609,-6990,5,-210,-2.92,235,-4379,0,0,0,0,0,0,0,0,0,0,4379,0
2383,20090608,20090608,-7200,5,-100,-1.37,186,174,-174,0,0,0,0,0,0,0,0,0,0,0
2384,20090605,20090605,-7300,5,-140,-1.88,233,-610,174,436,0,0,436,0,0,0,0,0,0,0
2385,20090604,20090604,-7440,5,-160,-2.11,149,-2896,0,2896,0,0,2896,0,0,0,0,0,0,0
2386,20090603,20090603,7600,3,0,0.0,297,7001,-2001,0,0,0,0,0,0,0,0,0,-5000,0
2387,20090602,20090602,7600,2,110,1.47,492,1700,-1726,3474,0,0,3474,0,0,0,0,0,-3438,-10
2388,20090601,20090601,7490,2,310,4.32,488,4363,627,0,0,0,0,0,0,0,0,-5000,0,10
2389,20090529,20090529,-7180,5,-120,-1.64,374,249,-244,0,0,0,0,0,0,0,0,0,0,-5
2390,20090528,20090528,-7300,5,-420,-5.44,1028,-3344,3344,0,0,0,0,0,0,0,0,0,0,0
2391,20090527,20090527,-7720,5,-680,-8.1,8484,76785,-328,-50980,0,0,9091,-30000,-30071,0,0,5000,-25000,-5477
2392,20090526,20090526,8400,2,500,6.33,1269,-3344,328,28738,0,0,-1262,0,30000,0,0,0,-29506,3784
2393,20090525,20090525,7900,3,0,0.0,1062,-49947,0,49355,0,0,14284,0,35071,0,0,5000,-6256,1848
2394,20090522,20090522,7900,2,600,8.22,876,33200,0,-15200,-15200,0,0,0,0,0,0,0,-18000,0
2395,20090521,20090521,-7300,5,-100,-1.35,287,7306,0,1035,1035,0,0,0,0,0,0,0,-8341,0
2396,20090520,20090520,-7400,5,-20,-0.27,218,4596,-596,0,0,0,0,0,0,0,0,0,-4000,0
2397,20090519,20090519,7420,1,960,14.86,860,-14636,471,14165,14165,0,0,0,0,0,0,0,0,0
2398,20090518,20090518,-6460,5,-140,-2.12,230,1801,60,0,0,0,0,0,0,0,0,0,-321,-1540
2399,20090515,20090515,-6600,5,-250,-3.65,616,2114,65,0,0,0,0,0,0,0,0,0,-2179,0
2400,20090514,20090514,6850,2,430,6.7,340,228,-228,0,0,0,0,0,0,0,0,0,0,0
2401,20090513,20090513,6420,2,280,4.56,297,827,-427,0,0,0,0,0,0,0,0,0,-500,100
2402,20090512,20090512,6140,2,190,3.19,280,-2723,655,0,0,0,0,0,0,0,0,0,2068,0
2403,20090511,20090511,-5950,5,-30,-0.5,163,21,-21,0,0,0,0,0,0,0,0,0,0,0
2404,20090508,20090508,5980,2,80,1.36,109,-61,-239,0,0,0,0,0,0,0,0,0,300,0
2405,20090507,20090507,5900,2,140,2.43,156,-161,-172,0,0,0,0,0,0,0,0,0,333,0
2406,20090506,20090506,-5760,5,-40,-0.69,106,-832,432,0,0,0,0,0,0,0,0,0,400,0
2407,20090504,20090504,-5800,5,-120,-2.03,304,0,0,0,0,0,0,0,0,0,0,0,0,0
2408,20090430,20090430,5920,2,90,1.54,352,593,-593,0,0,0,0,0,0,0,0,0,0,0
2409,20090429,20090429,5830,2,130,2.28,91,23,-23,0,0,0,0,0,0,0,0,0,0,0
2410,20090428,20090428,-5700,5,-130,-2.23,186,-616,616,0,0,0,0,0,0,0,0,0,0,0
2411,20090427,20090427,5830,2,30,0.52,174,0,0,0,0,0,0,0,0,0,0,0,0,0
2412,20090424,20090424,-5800,5,-70,-1.19,200,0,0,0,0,0,0,0,0,0,0,0,0,0
2413,20090423,20090423,-5870,5,-30,-0.51,471,90,-90,0,0,0,0,0,0,0,0,0,0,0
2414,20090422,20090422,5900,2,480,8.86,339,-4301,81,0,0,0,0,0,0,0,0,0,3000,1220
2415,20090421,20090421,5420,2,20,0.37,126,-2994,9,-12,-12,0,0,0,0,0,0,0,2997,0
2416,20090420,20090420,5400,2,30,0.56,94,-1332,0,0,0,0,0,0,0,0,0,0,1332,0
2417,20090417,20090417,-5370,5,-170,-3.07,200,-2807,0,0,0,0,0,0,0,0,0,0,2807,0
2418,20090416,20090416,5540,2,140,2.59,249,16700,0,0,0,0,0,0,0,0,0,0,-16700,0
2419,20090415,20090415,-5400,5,-100,-1.82,225,20200,0,0,0,0,0,0,0,0,0,0,-20200,0
2420,20090414,20090414,5500,2,50,0.92,283,33500,0,0,0,0,0,0,0,0,0,0,-33500,0
2421,20090413,20090413,-5450,5,-40,-0.73,204,28000,0,0,0,0,0,0,0,0,0,0,-28000,0
2422,20090410,20090410,5490,2,310,5.98,370,-1100,0,0,0,0,0,0,0,0,0,0,1400,-300
2423,20090409,20090409,5180,2,140,2.78,219,23995,0,0,0,0,0,0,0,0,0,0,-23995,0
2424,20090408,20090408,-5040,5,-30,-0.59,23,0,0,0,0,0,0,0,0,0,0,0,0,0
2425,20090407,20090407,5070,2,10,0.2,47,0,0,0,0,0,0,0,0,0,0,0,0,0
2426,20090406,20090406,5060,2,90,1.81,14,0,0,0,0,0,0,0,0,0,0,0,0,0
2427,20090403,20090403,-4970,5,-110,-2.17,106,0,0,0,0,0,0,0,0,0,0,0,0,0
2428,20090402,20090402,5080,2,530,11.65,167,0,0,0,0,0,0,0,0,0,0,0,0,0
2429,20090401,20090401,4550,2,200,4.6,165,200,0,0,0,0,0,0,0,0,0,0,0,-200
2430,20090331,20090331,4350,2,10,0.23,22,0,0,0,0,0,0,0,0,0,0,0,0,0
2431,20090330,20090330,4340,2,40,0.93,79,0,0,0,0,0,0,0,0,0,0,0,0,0
2432,20090327,20090327,-4300,5,-125,-2.82,26,0,0,0,0,0,0,0,0,0,0,0,0,0
2433,20090326,20090326,4425,2,155,3.63,83,0,0,0,0,0,0,0,0,0,0,0,0,0
2434,20090325,20090325,4270,2,10,0.23,49,0,0,0,0,0,0,0,0,0,0,0,0,0
2435,20090324,20090324,-4260,5,-120,-2.74,21,0,0,0,0,0,0,0,0,0,0,0,0,0
2436,20090323,20090323,4380,2,120,2.82,14,0,0,0,0,0,0,0,0,0,0,0,0,0
2437,20090320,20090320,4260,2,70,1.67,23,0,0,0,0,0,0,0,0,0,0,0,0,0
2438,20090319,20090319,4190,2,30,0.72,109,0,0,0,0,0,0,0,0,0,0,0,0,0
2439,20090318,20090318,4160,3,0,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
2440,20090317,20090317,4160,2,95,2.34,20,0,0,0,0,0,0,0,0,0,0,0,0,0
2441,20090316,20090316,-4065,5,-160,-3.79,17,0,0,0,0,0,0,0,0,0,0,0,0,0
2442,20090313,20090313,4225,2,375,9.74,99,0,0,0,0,0,0,0,0,0,0,0,0,0
2443,20090312,20090312,3850,2,60,1.58,71,0,0,0,0,0,0,0,0,0,0,0,0,0
2444,20090311,20090311,3790,3,0,0.0,57,5896,0,-2000,0,0,0,0,0,-2000,0,0,-3896,0
2445,20090310,20090310,3790,3,0,0.0,22,1104,0,0,0,0,0,0,0,0,0,0,-1104,0
2446,20090309,20090309,3790,2,190,5.28,40,4921,0,-2921,0,0,0,0,0,-2921,0,0,-2000,0
2447,20090306,20090306,-3600,5,-55,-1.5,62,482,0,0,0,0,0,0,0,0,0,0,-482,0
2448,20090305,20090305,-3655,5,-145,-3.82,48,360,0,0,0,0,0,0,0,0,0,0,-360,0
2449,20090304,20090304,3800,2,90,2.43,49,4000,0,-4000,0,0,0,0,0,-4000,0,0,0,0
2450,20090303,20090303,-3710,5,-55,-1.46,8,16,0,0,0,0,0,0,0,0,0,0,-16,0
2451,20090302,20090302,-3765,5,-100,-2.59,25,0,0,0,0,0,0,0,0,0,0,0,0,0
2452,20090227,20090227,3865,2,55,1.44,12,-279,0,100,0,0,0,0,0,100,0,0,179,0
2453,20090226,20090226,-3810,5,-10,-0.26,37,987,0,-987,0,0,0,0,0,-987,0,0,0,0
2454,20090225,20090225,-3820,5,-5,-0.13,33,6411,0,-3261,0,0,0,0,0,-3261,0,0,-3150,0
2455,20090224,20090224,-3825,5,-50,-1.29,17,0,0,0,0,0,0,0,0,0,0,0,0,0
2456,20090223,20090223,-3875,5,-90,-2.27,9,5,0,-5,0,0,0,0,0,-5,0,0,0,0
2457,20090220,20090220,-3965,5,-135,-3.29,35,0,0,0,0,0,0,0,0,0,0,0,0,0
2458,20090219,20090219,-4100,5,-85,-2.03,64,0,0,0,0,0,0,0,0,0,0,0,0,0
2459,20090218,20090218,-4185,5,-5,-0.12,13,0,0,0,0,0,0,0,0,0,0,0,0,0
2460,20090217,20090217,-4190,5,-195,-4.45,53,0,0,0,0,0,0,0,0,0,0,0,0,0
2461,20090216,20090216,4385,2,70,1.62,34,0,0,0,0,0,0,0,0,0,0,0,0,0
2462,20090213,20090213,4315,2,115,2.74,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2463,20090212,20090212,4200,2,250,6.33,77,0,0,0,0,0,0,0,0,0,0,0,0,0
2464,20090211,20090211,-3950,5,-50,-1.25,18,0,0,0,0,0,0,0,0,0,0,0,0,0
2465,20090210,20090210,4000,3,0,0.0,47,0,0,0,0,0,0,0,0,0,0,0,0,0
2466,20090209,20090209,4000,2,105,2.7,35,0,0,0,0,0,0,0,0,0,0,0,0,0
2467,20090206,20090206,3895,2,15,0.39,11,0,0,0,0,0,0,0,0,0,0,0,0,0
2468,20090205,20090205,-3880,5,-40,-1.02,53,0,0,0,0,0,0,0,0,0,0,0,0,0
2469,20090204,20090204,3920,2,75,1.95,51,1000,0,0,0,0,0,0,0,0,0,0,-1000,0
2470,20090203,20090203,3845,2,45,1.18,61,0,0,0,0,0,0,0,0,0,0,0,0,0
2471,20090202,20090202,3800,2,5,0.13,20,0,0,0,0,0,0,0,0,0,0,0,0,0
2472,20090130,20090130,3795,2,100,2.71,60,0,0,0,0,0,0,0,0,0,0,0,0,0
2473,20090129,20090129,3695,2,45,1.23,21,-1000,0,0,0,0,0,0,0,0,0,0,1000,0
2474,20090128,20090128,3650,2,115,3.25,38,0,0,0,0,0,0,0,0,0,0,0,0,0
2475,20090123,20090123,3535,2,20,0.57,22,0,0,0,0,0,0,0,0,0,0,0,0,0
2476,20090122,20090122,-3515,5,-15,-0.42,35,0,0,0,0,0,0,0,0,0,0,0,0,0
2477,20090121,20090121,-3530,5,-35,-0.98,52,0,0,0,0,0,0,0,0,0,0,0,0,0
2478,20090120,20090120,-3565,5,-40,-1.11,48,0,0,0,0,0,0,0,0,0,0,0,0,0
2479,20090119,20090119,3605,2,55,1.55,96,0,0,0,0,0,0,0,0,0,0,0,0,0
2480,20090116,20090116,3550,2,60,1.72,46,0,0,0,0,0,0,0,0,0,0,0,0,0
2481,20090115,20090115,-3490,5,-80,-2.24,14,0,0,0,0,0,0,0,0,0,0,0,0,0
2482,20090114,20090114,3570,2,30,0.85,24,0,0,0,0,0,0,0,0,0,0,0,0,0
2483,20090113,20090113,-3540,5,-25,-0.7,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2484,20090112,20090112,-3565,5,-45,-1.25,43,0,0,0,0,0,0,0,0,0,0,0,0,0
2485,20090109,20090109,3610,2,85,2.41,45,0,0,0,0,0,0,0,0,0,0,0,0,0
2486,20090108,20090108,3525,2,5,0.14,13,0,0,0,0,0,0,0,0,0,0,0,0,0
2487,20090107,20090107,-3520,5,-30,-0.85,62,0,0,0,0,0,0,0,0,0,0,0,0,0
2488,20090106,20090106,3550,2,60,1.72,20,0,0,0,0,0,0,0,0,0,0,0,0,0
2489,20090105,20090105,-3490,5,-120,-3.32,62,0,0,0,0,0,0,0,0,0,0,0,0,0
2490,20090102,20090102,3610,2,40,1.12,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2491,20081230,20081230,-3570,5,-90,-2.46,10,0,0,0,0,0,0,0,0,0,0,0,0,0
2492,20081229,20081229,-3660,5,-100,-2.66,27,0,0,0,0,0,0,0,0,0,0,0,0,0
2493,20081226,20081226,3760,2,50,1.35,22,0,0,0,0,0,0,0,0,0,0,0,0,0
2494,20081224,20081224,-3710,5,-140,-3.64,15,0,0,0,0,0,0,0,0,0,0,0,0,0
2495,20081223,20081223,3850,3,0,0.0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
2496,20081222,20081222,3850,2,105,2.8,77,4120,0,-1610,-1610,0,0,0,0,0,0,0,-2510,0
2497,20081219,20081219,3745,2,110,3.03,66,0,0,0,0,0,0,0,0,0,0,0,0,0
2498,20081218,20081218,3635,2,85,2.39,56,0,0,0,0,0,0,0,0,0,0,0,0,0
2499,20081217,20081217,-3550,5,-45,-1.25,48,0,0,0,0,0,0,0,0,0,0,0,0,0
2500,20081216,20081216,-3595,5,-65,-1.78,62,0,0,0,0,0,0,0,0,0,0,0,0,0
2501,20081215,20081215,3660,2,175,5.02,59,0,0,0,0,0,0,0,0,0,0,0,0,0
2502,20081212,20081212,-3485,5,-10,-0.29,31,0,0,0,0,0,0,0,0,0,0,0,0,0
2503,20081211,20081211,3495,2,110,3.25,63,0,0,0,0,0,0,0,0,0,0,0,0,0
2504,20081210,20081210,3385,2,110,3.36,26,0,0,0,0,0,0,0,0,0,0,0,0,0
2505,20081209,20081209,3275,2,75,2.34,18,0,0,0,0,0,0,0,0,0,0,0,0,0
2506,20081208,20081208,3200,2,40,1.27,22,0,0,0,0,0,0,0,0,0,0,0,0,0
2507,20081205,20081205,-3160,5,-15,-0.47,29,0,0,0,0,0,0,0,0,0,0,0,0,0
2508,20081204,20081204,3175,2,35,1.11,27,0,0,0,0,0,0,0,0,0,0,0,0,0
2509,20081203,20081203,-3140,5,-15,-0.48,23,0,0,0,0,0,0,0,0,0,0,0,0,0
2510,20081202,20081202,-3155,5,-60,-1.87,24,0,0,0,0,0,0,0,0,0,0,0,0,0
2511,20081201,20081201,-3215,5,-5,-0.16,14,0,0,0,0,0,0,0,0,0,0,0,0,0
2512,20081128,20081128,-3220,5,-25,-0.77,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2513,20081127,20081127,3245,2,75,2.37,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2514,20081126,20081126,3170,2,75,2.42,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2515,20081125,20081125,-3095,5,-25,-0.8,13,0,0,0,0,0,0,0,0,0,0,0,0,0
2516,20081124,20081124,3120,2,30,0.97,26,0,0,0,0,0,0,0,0,0,0,0,0,0
2517,20081121,20081121,3090,3,0,0.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2518,20081120,20081120,-3090,5,-110,-3.44,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2519,20081119,20081119,3200,2,20,0.63,37,0,0,0,0,0,0,0,0,0,0,0,0,0
2520,20081118,20081118,-3180,5,-10,-0.31,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2521,20081117,20081117,3190,2,90,2.9,16,0,0,0,0,0,0,0,0,0,0,0,0,0
2522,20081114,20081114,3100,2,50,1.64,23,0,0,0,0,0,0,0,0,0,0,0,0,0
2523,20081113,20081113,-3050,5,-190,-5.86,20,0,0,0,0,0,0,0,0,0,0,0,0,0
2524,20081112,20081112,-3240,5,-25,-0.77,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2525,20081111,20081111,3265,2,45,1.4,18,0,0,0,0,0,0,0,0,0,0,0,0,0
2526,20081110,20081110,3220,2,90,2.88,24,0,0,0,0,0,0,0,0,0,0,0,0,0
2527,20081107,20081107,-3130,5,-65,-2.03,19,0,0,0,0,0,0,0,0,0,0,0,0,0
2528,20081106,20081106,-3195,5,-220,-6.44,9,0,0,0,0,0,0,0,0,0,0,0,0,0
2529,20081105,20081105,3415,2,115,3.48,41,0,0,0,0,0,0,0,0,0,0,0,0,0
2530,20081104,20081104,3300,2,325,10.92,40,0,0,0,0,0,0,0,0,0,0,0,0,0
2531,20081103,20081103,2975,2,15,0.51,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2532,20081031,20081031,2960,2,365,14.07,39,0,0,0,0,0,0,0,0,0,0,0,0,0
2533,20081030,20081030,2595,1,335,14.82,31,0,0,0,0,0,0,0,0,0,0,0,0,0
2534,20081029,20081029,-2260,5,-210,-8.5,63,0,0,0,0,0,0,0,0,0,0,0,0,0
2535,20081028,20081028,2470,1,320,14.88,154,-23903,0,0,0,0,0,0,0,0,0,0,23903,0
2536,20081027,20081027,-2150,4,-375,-14.85,70,0,0,0,0,0,0,0,0,0,0,0,0,0
2537,20081024,20081024,-2525,4,-440,-14.84,72,0,0,0,0,0,0,0,0,0,0,0,0,0
2538,20081023,20081023,-2965,5,-235,-7.34,57,0,0,0,0,0,0,0,0,0,0,0,0,0
2539,20081022,20081022,-3200,5,-210,-6.16,18,0,0,0,0,0,0,0,0,0,0,0,0,0
2540,20081021,20081021,-3410,5,-10,-0.29,34,0,0,0,0,0,0,0,0,0,0,0,0,0
2541,20081020,20081020,-3420,5,-160,-4.47,37,0,0,0,0,0,0,0,0,0,0,0,0,0
2542,20081017,20081017,3580,2,95,2.73,26,4700,0,0,0,0,0,0,0,0,0,0,-4700,0
2543,20081016,20081016,-3485,4,-615,-15.0,154,3100,0,0,0,0,0,0,0,0,0,0,-3100,0
2544,20081015,20081015,-4100,5,-20,-0.49,9,0,0,0,0,0,0,0,0,0,0,0,0,0
2545,20081014,20081014,4120,2,20,0.49,104,0,0,0,0,0,0,0,0,0,0,0,0,0
2546,20081013,20081013,4100,2,190,4.86,21,0,0,0,0,0,0,0,0,0,0,0,0,0
2547,20081010,20081010,-3910,5,-110,-2.74,46,-7070,0,0,0,0,0,0,0,0,0,0,7070,0
2548,20081009,20081009,-4020,5,-80,-1.95,22,1000,0,0,0,0,0,0,0,0,0,0,-1000,0
2549,20081008,20081008,-4100,5,-290,-6.61,15,0,0,0,0,0,0,0,0,0,0,0,0,0
2550,20081007,20081007,4390,2,15,0.34,12,0,0,0,0,0,0,0,0,0,0,0,0,0
2551,20081006,20081006,-4375,5,-290,-6.22,62,0,0,0,0,0,0,0,0,0,0,0,0,0
2552,20081002,20081002,4665,3,0,0.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
